session_id,customer_id,device_type,session_start,start_time,session_end,end_time,session_duration_sec,pages_visited,viewed_category,viewed_product
SES001685,CUST0085,Desktop,2023-09-17,8.53.00 AM,2023-09-17,9.02.00 AM,540,6,Electronics,Laptop
SES001686,CUST0216,Desktop,2023-03-16,3.52.00 PM,2023-03-16,3.54.20 PM,140,14,Beauty,Perfume
SES001687,CUST0117,Tablet,2023-01-17,4.59.00 PM,2023-01-17,5.07.48 PM,528,11,Beauty,Shampoo
SES001688,CUST0440,Tablet,2023-05-20,11.49.00 PM,2023-05-20,11.50.45 PM,105,4,Electronics,Keyboard
SES001689,CUST0482,Desktop,2023-12-08,7.36.00 AM,2023-12-08,7.38.11 AM,131,1,Electronics,Mouse
SES001690,CUST0018,Tablet,2023-02-17,4.38.00 PM,2023-02-17,4.48.59 PM,659,13,Beauty,Shampoo
SES001691,CUST0017,Tablet,2023-08-25,4.45.00 AM,2023-08-25,4.56.18 AM,678,14,Sports,Tennis Racket
SES001692,CUST0452,Mobile,2023-04-29,9.30.00 PM,2023-04-29,9.31.12 PM,72,13,Groceries,Juice
SES001693,CUST0022,Mobile,2023-08-23,6.54.00 AM,2023-08-23,7.03.11 AM,551,11,Electronics,Keyboard
SES001694,CUST0174,Desktop,2023-05-30,8.31.00 PM,2023-05-30,8.32.55 PM,115,7,Electronics,Laptop
SES001695,CUST0095,Mobile,2023-12-12,6.06.00 AM,2023-12-12,6.12.11 AM,371,10,Electronics,Smartphone
SES001696,CUST0286,Tablet,2023-09-09,9.25.00 PM,2023-09-09,9.33.20 PM,500,12,Electronics,Smartphone
SES001697,CUST0282,Mobile,2023-03-01,8.09.00 AM,2023-03-01,8.20.12 AM,672,5,Fashion,Jacket
SES001698,CUST0096,Mobile,2023-10-13,12.47.00 AM,2023-10-13,12.47.29 AM,29,1,Electronics,Laptop
SES001699,CUST0349,Mobile,2023-11-09,7.41.00 AM,2023-11-09,7.54.54 AM,834,12,Fashion,Shoes
SES001700,CUST0059,Tablet,2023-08-05,5.51.00 PM,2023-08-05,5.57.37 PM,397,8,Fashion,T-shirt
SES001701,CUST0300,Desktop,2023-04-13,5.53.00 AM,2023-04-13,6.03.14 AM,614,12,Fashion,Shoes
SES001702,CUST0275,Mobile,2023-04-02,7.46.00 AM,2023-04-02,7.53.36 AM,456,2,Fashion,Jeans
SES001703,CUST0246,Desktop,2023-07-31,6.37.00 PM,2023-07-31,6.46.25 PM,565,1,Electronics,Keyboard
SES001704,CUST0360,Mobile,2023-02-17,2.20.00 PM,2023-02-17,2.29.51 PM,591,10,Groceries,Oil
SES001705,CUST0142,Mobile,2023-05-18,12.24.00 AM,2023-05-18,12.34.06 AM,606,7,Beauty,Shampoo
SES001706,CUST0143,Desktop,2023-02-16,11.18.00 AM,2023-02-16,11.19.36 AM,96,10,Sports,Football
SES001707,CUST0175,Desktop,2023-01-20,2.32.00 AM,2023-01-20,2.44.44 AM,764,10,Groceries,Oil
SES001708,CUST0029,Mobile,2023-04-23,10.04.00 AM,2023-04-23,10.08.49 AM,289,14,Fashion,Jeans
SES001709,CUST0112,Mobile,2023-10-23,8.31.00 AM,2023-10-23,8.43.11 AM,731,7,Beauty,Perfume
SES001710,CUST0108,Tablet,2023-03-23,8.23.00 PM,2023-03-23,8.27.59 PM,299,14,Groceries,Rice
SES001711,CUST0242,Mobile,2023-03-26,12.59.00 AM,2023-03-26,1.01.14 AM,134,10,Sports,Tennis Racket
SES001712,CUST0084,Mobile,2023-02-24,10.43.00 PM,2023-02-24,10.52.17 PM,557,15,Electronics,Keyboard
SES001713,CUST0234,Tablet,2023-11-12,8.14.00 AM,2023-11-12,8.27.53 AM,833,12,Electronics,Smartphone
SES001714,CUST0206,Desktop,2023-01-18,1.12.00 AM,2023-01-18,1.16.54 AM,294,1,Sports,Football
SES001715,CUST0180,Desktop,2023-02-10,5.40.00 AM,2023-02-10,5.42.48 AM,168,7,Groceries,Oil
SES001716,CUST0183,Mobile,2023-05-08,1.06.00 AM,2023-05-08,1.14.07 AM,487,10,Fashion,T-shirt
SES001717,CUST0284,Desktop,2023-01-15,10.39.00 PM,2023-01-15,10.40.11 PM,71,4,Sports,Cricket Bat
SES001718,CUST0274,Desktop,2023-06-13,5.05.00 PM,2023-06-13,5.14.23 PM,563,9,Electronics,Mouse
SES001719,CUST0397,Mobile,2023-10-14,8.01.00 AM,2023-10-14,8.05.41 AM,281,11,Beauty,Perfume
SES001720,CUST0467,Tablet,2023-11-25,11.33.00 AM,2023-11-25,11.42.45 AM,585,8,Fashion,Jeans
SES001721,CUST0213,Mobile,2023-10-18,7.07.00 AM,2023-10-18,7.08.30 AM,90,8,Groceries,Snacks
SES001722,CUST0399,Mobile,2023-08-05,9.09.00 AM,2023-08-05,9.15.30 AM,390,5,Groceries,Snacks
SES001723,CUST0056,Tablet,2023-06-10,5.26.00 AM,2023-06-10,5.34.17 AM,497,7,Electronics,Headphones
SES001724,CUST0097,Desktop,2023-11-12,1.32.00 AM,2023-11-12,1.46.17 AM,857,12,Groceries,Rice
SES001725,CUST0089,Desktop,2023-10-30,1.51.00 AM,2023-10-30,1.57.56 AM,416,4,Electronics,Headphones
SES001726,CUST0329,Desktop,2023-07-20,4.02.00 AM,2023-07-20,4.09.53 AM,473,11,Beauty,Face Wash
SES001727,CUST0419,Desktop,2023-05-15,4.02.00 PM,2023-05-15,4.16.11 PM,851,9,Beauty,Face Wash
SES001728,CUST0053,Desktop,2023-06-10,11.05.00 AM,2023-06-10,11.12.28 AM,448,9,Fashion,Jeans
SES001729,CUST0079,Tablet,2023-01-05,7.28.00 PM,2023-01-05,7.32.57 PM,297,11,Electronics,Keyboard
SES001730,CUST0471,Tablet,2023-10-27,7.05.00 PM,2023-10-27,7.08.15 PM,195,11,Fashion,Shoes
SES001731,CUST0048,Mobile,2023-12-08,11.30.00 PM,2023-12-08,11.39.12 PM,552,15,Fashion,Shoes
SES001732,CUST0041,Tablet,2023-09-25,10.16.00 PM,2023-09-25,10.21.10 PM,310,1,Electronics,Mouse
SES001733,CUST0253,Tablet,2023-02-21,4.29.00 AM,2023-02-21,4.31.38 AM,158,12,Sports,Cricket Bat
SES001734,CUST0321,Tablet,2023-10-27,11.09.00 AM,2023-10-27,11.11.16 AM,136,14,Fashion,Jeans
SES001735,CUST0475,Desktop,2023-09-11,5.33.00 PM,2023-09-11,5.47.25 PM,865,4,Electronics,Keyboard
SES001736,CUST0462,Tablet,2023-04-18,12.07.00 PM,2023-04-18,12.14.13 PM,433,4,Fashion,Shoes
SES001737,CUST0374,Tablet,2023-11-19,7.44.00 AM,2023-11-19,7.45.59 AM,119,9,Sports,Cricket Bat
SES001738,CUST0324,Tablet,2023-09-02,12.22.00 AM,2023-09-02,12.29.48 AM,468,12,Fashion,T-shirt
SES001739,CUST0035,Desktop,2023-08-01,7.48.00 PM,2023-08-01,7.53.00 PM,300,14,Fashion,T-shirt
SES001740,CUST0317,Desktop,2023-10-06,9.19.00 PM,2023-10-06,9.26.00 PM,420,11,Beauty,Face Wash
SES001741,CUST0108,Desktop,2023-01-23,5.59.00 PM,2023-01-23,6.06.00 PM,420,14,Fashion,T-shirt
SES001742,CUST0358,Mobile,2023-10-27,3.38.00 AM,2023-10-27,3.42.59 AM,299,15,Groceries,Rice
SES001743,CUST0490,Desktop,2023-03-03,1.09.00 AM,2023-03-03,1.09.44 AM,44,7,Sports,Cricket Bat
SES001744,CUST0482,Mobile,2023-12-30,3.00.00 AM,2023-12-30,3.11.27 AM,687,5,Electronics,Keyboard
SES001745,CUST0148,Tablet,2023-11-15,5.29.00 PM,2023-11-15,5.37.32 PM,512,15,Fashion,Jeans
SES001746,CUST0461,Mobile,2023-01-11,4.46.00 PM,2023-01-11,4.55.40 PM,580,11,Electronics,Headphones
SES001747,CUST0163,Tablet,2023-06-18,8.22.00 AM,2023-06-18,8.22.56 AM,56,1,Beauty,Face Wash
SES001748,CUST0264,Desktop,2023-07-28,8.54.00 AM,2023-07-28,8.55.41 AM,101,9,Electronics,Keyboard
SES001749,CUST0259,Tablet,2023-04-07,4.22.00 AM,2023-04-07,4.30.00 AM,480,11,Fashion,T-shirt
SES001750,CUST0404,Tablet,2023-03-01,9.04.00 AM,2023-03-01,9.12.22 AM,502,3,Groceries,Rice
SES001751,CUST0155,Tablet,2023-08-25,7.14.00 AM,2023-08-25,7.20.44 AM,404,12,Fashion,Jacket
SES001752,CUST0166,Mobile,2023-02-24,9.26.00 AM,2023-02-24,9.33.15 AM,435,10,Electronics,Laptop
SES001753,CUST0050,Tablet,2023-05-30,5.48.00 PM,2023-05-30,5.57.15 PM,555,4,Groceries,Juice
SES001754,CUST0301,Tablet,2023-10-04,12.39.00 PM,2023-10-04,12.53.36 PM,876,12,Beauty,Face Wash
SES001755,CUST0089,Tablet,2023-06-22,11.46.00 PM,2023-06-22,11.51.05 PM,305,3,Groceries,Rice
SES001756,CUST0178,Mobile,2023-10-20,8.39.00 AM,2023-10-20,8.39.31 AM,31,5,Sports,Football
SES001757,CUST0409,Tablet,2023-03-02,2.42.00 AM,2023-03-02,2.45.46 AM,226,1,Groceries,Oil
SES001758,CUST0099,Desktop,2023-08-01,1.07.00 PM,2023-08-01,1.11.28 PM,268,11,Beauty,Face Wash
SES001759,CUST0118,Mobile,2023-10-03,12.14.00 PM,2023-10-03,12.16.19 PM,139,6,Beauty,Shampoo
SES001760,CUST0423,Tablet,2023-09-07,5.20.00 AM,2023-09-07,5.25.01 AM,301,7,Groceries,Snacks
SES001761,CUST0482,Tablet,2023-12-13,7.17.00 AM,2023-12-13,7.18.34 AM,94,1,Electronics,Keyboard
SES001762,CUST0470,Tablet,2023-04-04,2.32.00 AM,2023-04-04,2.36.20 AM,260,10,Electronics,Laptop
SES001763,CUST0242,Tablet,2023-03-24,12.41.00 AM,2023-03-24,12.41.25 AM,25,2,Groceries,Snacks
SES001764,CUST0016,Tablet,2023-01-22,7.14.00 AM,2023-01-22,7.23.46 AM,586,14,Groceries,Snacks
SES001765,CUST0159,Tablet,2023-04-10,9.02.00 PM,2023-04-10,9.15.16 PM,796,9,Beauty,Face Wash
SES001766,CUST0128,Mobile,2023-03-30,10.30.00 PM,2023-03-30,10.39.02 PM,542,9,Groceries,Juice
SES001767,CUST0097,Desktop,2023-10-10,8.42.00 AM,2023-10-10,8.52.36 AM,636,13,Beauty,Shampoo
SES001768,CUST0109,Desktop,2023-04-24,1.24.00 PM,2023-04-24,1.29.26 PM,326,10,Groceries,Snacks
SES001769,CUST0363,Tablet,2023-08-01,8.08.00 PM,2023-08-01,8.16.04 PM,484,3,Groceries,Snacks
SES001770,CUST0441,Mobile,2023-09-25,5.28.00 PM,2023-09-25,5.39.38 PM,698,1,Groceries,Juice
SES001771,CUST0017,Mobile,2023-04-21,4.34.00 AM,2023-04-21,4.37.18 AM,198,15,Electronics,Keyboard
SES001772,CUST0288,Desktop,2023-01-04,9.19.00 AM,2023-01-04,9.21.04 AM,124,2,Groceries,Oil
SES001773,CUST0298,Mobile,2023-03-23,12.13.00 AM,2023-03-23,12.23.27 AM,627,8,Groceries,Snacks
SES001774,CUST0448,Desktop,2023-06-11,7.04.00 PM,2023-06-11,7.16.15 PM,735,14,Groceries,Juice
SES001775,CUST0459,Mobile,2023-11-13,6.09.00 AM,2023-11-13,6.12.00 AM,180,1,Fashion,T-shirt
SES001776,CUST0221,Desktop,2023-12-06,4.09.00 AM,2023-12-06,4.13.52 AM,292,6,Fashion,T-shirt
SES001777,CUST0441,Tablet,2023-11-13,11.14.00 PM,2023-11-13,11.20.31 PM,391,11,Beauty,Perfume
SES001778,CUST0476,Mobile,2023-12-03,1.55.00 AM,2023-12-03,2.08.02 AM,782,6,Electronics,Keyboard
SES001779,CUST0334,Desktop,2023-12-22,10.45.00 AM,2023-12-22,10.51.29 AM,389,11,Fashion,T-shirt
SES001780,CUST0167,Tablet,2023-12-10,3.35.00 PM,2023-12-10,3.35.25 PM,25,11,Fashion,T-shirt
SES001781,CUST0360,Tablet,2023-06-15,3.21.00 AM,2023-06-15,3.33.47 AM,767,7,Sports,Cricket Bat
SES001782,CUST0439,Tablet,2023-01-09,9.49.00 PM,2023-01-09,9.49.57 PM,57,3,Groceries,Juice
SES001783,CUST0022,Desktop,2023-10-17,12.19.00 AM,2023-10-17,12.28.22 AM,562,6,Groceries,Juice
SES001784,CUST0049,Tablet,2023-06-30,11.42.00 AM,2023-06-30,11.43.56 AM,116,8,Sports,Football
SES001785,CUST0094,Desktop,2023-09-08,5.03.00 AM,2023-09-08,5.05.15 AM,135,10,Sports,Football
SES001786,CUST0391,Desktop,2023-09-29,11.14.00 AM,2023-09-29,11.16.14 AM,134,9,Groceries,Juice
SES001787,CUST0373,Desktop,2023-03-02,10.03.00 PM,2023-03-02,10.08.06 PM,306,10,Electronics,Headphones
SES001788,CUST0257,Desktop,2023-10-25,6.59.00 AM,2023-10-25,7.07.39 AM,519,14,Sports,Football
SES001789,CUST0321,Mobile,2023-06-28,6.45.00 PM,2023-06-28,6.53.53 PM,533,12,Groceries,Oil
SES001790,CUST0243,Tablet,2023-07-10,9.50.00 PM,2023-07-10,10.04.30 PM,870,10,Electronics,Mouse
SES001791,CUST0031,Mobile,2023-01-06,11.46.00 AM,2023-01-06,11.57.10 AM,670,4,Groceries,Snacks
SES001792,CUST0168,Desktop,2023-07-19,12.05.00 PM,2023-07-19,12.07.49 PM,169,11,Fashion,T-shirt
SES001793,CUST0136,Desktop,2023-07-13,5.41.00 AM,2023-07-13,5.48.28 AM,448,3,Electronics,Smartphone
SES001794,CUST0343,Mobile,2023-07-31,8.07.00 PM,2023-07-31,8.08.57 PM,117,5,Beauty,Shampoo
SES001795,CUST0141,Tablet,2023-02-22,6.39.00 AM,2023-02-22,6.52.36 AM,816,9,Electronics,Headphones
SES001796,CUST0477,Mobile,2023-11-16,11.09.00 AM,2023-11-16,11.17.11 AM,491,2,Electronics,Keyboard
SES001797,CUST0432,Tablet,2023-02-25,5.53.00 PM,2023-02-25,5.53.45 PM,45,6,Groceries,Snacks
SES001798,CUST0027,Tablet,2023-02-08,4.54.00 AM,2023-02-08,5.00.44 AM,404,11,Electronics,Keyboard
SES001799,CUST0007,Desktop,2023-12-24,8.34.00 AM,2023-12-24,8.38.33 AM,273,2,Fashion,T-shirt
SES001800,CUST0379,Mobile,2023-08-12,4.02.00 PM,2023-08-12,4.14.02 PM,722,14,Beauty,Perfume
SES001801,CUST0123,Tablet,2023-11-18,6.07.00 AM,2023-11-18,6.07.51 AM,51,10,Electronics,Laptop
SES001802,CUST0033,Desktop,2023-07-28,1.39.00 AM,2023-07-28,1.49.10 AM,610,9,Fashion,T-shirt
SES001803,CUST0347,Tablet,2023-02-21,4.15.00 AM,2023-02-21,4.17.10 AM,130,5,Groceries,Oil
SES001804,CUST0483,Tablet,2023-11-12,2.25.00 AM,2023-11-12,2.36.41 AM,701,14,Fashion,Jeans
SES001805,CUST0057,Mobile,2023-01-30,7.52.00 AM,2023-01-30,7.58.37 AM,397,10,Electronics,Laptop
SES001806,CUST0303,Tablet,2023-04-24,9.40.00 PM,2023-04-24,9.50.45 PM,645,14,Electronics,Mouse
SES001807,CUST0213,Desktop,2023-10-20,2.37.00 AM,2023-10-20,2.38.54 AM,114,3,Fashion,Jacket
SES001808,CUST0288,Tablet,2023-11-01,2.26.00 AM,2023-11-01,2.30.14 AM,254,14,Beauty,Face Wash
SES001809,CUST0142,Desktop,2023-12-06,10.17.00 AM,2023-12-06,10.23.53 AM,413,10,Electronics,Laptop
SES001810,CUST0422,Tablet,2023-01-02,1.13.00 AM,2023-01-02,1.15.57 AM,177,7,Groceries,Rice
SES001811,CUST0196,Tablet,2023-05-16,11.26.00 AM,2023-05-16,11.33.27 AM,447,10,Groceries,Juice
SES001812,CUST0428,Mobile,2023-09-25,3.23.00 PM,2023-09-25,3.26.36 PM,216,1,Groceries,Oil
SES001813,CUST0241,Desktop,2023-06-04,7.41.00 PM,2023-06-04,7.42.36 PM,96,12,Groceries,Snacks
SES001814,CUST0280,Tablet,2023-10-13,8.11.00 PM,2023-10-13,8.13.15 PM,135,15,Groceries,Snacks
SES001815,CUST0029,Desktop,2023-09-01,5.58.00 PM,2023-09-01,6.03.33 PM,333,12,Electronics,Laptop
SES001816,CUST0029,Desktop,2023-06-27,11.06.00 AM,2023-06-27,11.14.09 AM,489,11,Beauty,Shampoo
SES001817,CUST0139,Desktop,2023-12-10,9.04.00 PM,2023-12-10,9.18.35 PM,875,10,Fashion,T-shirt
SES001818,CUST0400,Desktop,2023-11-30,4.06.00 AM,2023-11-30,4.14.52 AM,532,4,Beauty,Shampoo
SES001819,CUST0251,Desktop,2023-11-04,7.20.00 PM,2023-11-04,7.31.00 PM,660,4,Sports,Cricket Bat
SES001820,CUST0402,Mobile,2023-01-20,6.02.00 AM,2023-01-20,6.11.44 AM,584,9,Sports,Football
SES001821,CUST0330,Mobile,2023-01-28,11.52.00 AM,2023-01-28,12.00.24 PM,504,15,Electronics,Laptop
SES001822,CUST0361,Desktop,2023-06-24,8.07.00 AM,2023-06-24,8.21.21 AM,861,13,Electronics,Headphones
SES001823,CUST0097,Desktop,2023-12-01,12.41.00 AM,2023-12-01,12.55.19 AM,859,12,Electronics,Smartphone
SES001824,CUST0009,Desktop,2023-09-10,2.13.00 PM,2023-09-10,2.25.13 PM,733,15,Beauty,Perfume
SES001825,CUST0347,Tablet,2023-03-03,5.24.00 PM,2023-03-03,5.38.08 PM,848,3,Electronics,Smartphone
SES001826,CUST0024,Mobile,2023-06-22,12.04.00 PM,2023-06-22,12.05.48 PM,108,5,Beauty,Perfume
SES001827,CUST0073,Mobile,2023-04-13,12.05.00 PM,2023-04-13,12.06.00 PM,60,8,Fashion,T-shirt
SES001828,CUST0108,Tablet,2023-10-21,6.39.00 AM,2023-10-21,6.42.22 AM,202,2,Electronics,Laptop
SES001829,CUST0297,Tablet,2023-10-15,11.26.00 AM,2023-10-15,11.36.53 AM,653,4,Fashion,Jacket
SES001830,CUST0280,Tablet,2023-08-26,1.00.00 AM,2023-08-26,1.07.23 AM,443,1,Groceries,Snacks
SES001831,CUST0328,Mobile,2023-01-16,5.09.00 AM,2023-01-16,5.23.35 AM,875,6,Beauty,Shampoo
SES001832,CUST0382,Desktop,2023-04-09,1.24.00 AM,2023-04-09,1.38.11 AM,851,5,Groceries,Snacks
SES001833,CUST0150,Desktop,2023-10-26,6.29.00 AM,2023-10-26,6.40.55 AM,715,14,Groceries,Juice
SES001834,CUST0147,Desktop,2023-08-11,7.35.00 PM,2023-08-11,7.45.14 PM,614,12,Groceries,Juice
SES001835,CUST0216,Desktop,2023-07-27,4.02.00 PM,2023-07-27,4.09.55 PM,475,13,Sports,Tennis Racket
SES001836,CUST0006,Desktop,2023-01-28,2.43.00 AM,2023-01-28,2.56.09 AM,789,13,Sports,Cricket Bat
SES001837,CUST0329,Tablet,2023-01-04,12.29.00 PM,2023-01-04,12.30.27 PM,87,7,Fashion,T-shirt
SES001838,CUST0452,Tablet,2023-08-11,3.20.00 AM,2023-08-11,3.25.10 AM,310,7,Electronics,Smartphone
SES001839,CUST0088,Mobile,2023-12-08,8.56.00 AM,2023-12-08,9.07.06 AM,666,8,Groceries,Snacks
SES001840,CUST0254,Tablet,2023-05-25,3.34.00 AM,2023-05-25,3.47.17 AM,797,8,Fashion,T-shirt
SES001841,CUST0225,Tablet,2023-07-29,4.53.00 AM,2023-07-29,5.05.56 AM,776,4,Sports,Football
SES001842,CUST0244,Desktop,2023-02-03,3.32.00 PM,2023-02-03,3.43.31 PM,691,15,Electronics,Mouse
SES001843,CUST0336,Mobile,2023-06-18,3.37.00 AM,2023-06-18,3.38.22 AM,82,15,Electronics,Smartphone
SES001844,CUST0010,Desktop,2023-09-21,12.30.00 PM,2023-09-21,12.32.32 PM,152,8,Sports,Cricket Bat
SES001845,CUST0166,Tablet,2023-08-10,2.47.00 PM,2023-08-10,2.50.13 PM,193,6,Sports,Cricket Bat
SES001846,CUST0417,Desktop,2023-11-17,10.38.00 PM,2023-11-17,10.52.49 PM,889,5,Beauty,Perfume
SES001847,CUST0060,Mobile,2023-05-31,10.37.00 AM,2023-05-31,10.50.43 AM,823,15,Groceries,Oil
SES001848,CUST0150,Mobile,2023-06-17,10.28.00 PM,2023-06-17,10.35.37 PM,457,3,Groceries,Snacks
SES001849,CUST0446,Desktop,2023-03-10,7.55.00 PM,2023-03-10,7.58.24 PM,204,9,Fashion,Jacket
SES001850,CUST0029,Desktop,2023-06-09,7.06.00 AM,2023-06-09,7.12.04 AM,364,1,Groceries,Rice
SES001851,CUST0217,Desktop,2024-01-01,8.45.00 PM,2024-01-01,8.58.47 PM,827,10,Electronics,Mouse
SES001852,CUST0154,Desktop,2023-08-24,2.05.00 AM,2023-08-24,2.15.51 AM,651,15,Fashion,Jacket
SES001853,CUST0060,Mobile,2023-04-23,12.07.00 AM,2023-04-23,12.08.21 AM,81,4,Sports,Tennis Racket
SES001854,CUST0455,Desktop,2023-06-05,6.42.00 AM,2023-06-05,6.50.13 AM,493,4,Fashion,Shoes
SES001855,CUST0214,Tablet,2023-03-31,12.29.00 AM,2023-03-31,12.37.04 AM,484,15,Groceries,Rice
SES001856,CUST0103,Mobile,2023-01-12,3.14.00 PM,2023-01-12,3.26.03 PM,723,11,Fashion,T-shirt
SES001857,CUST0396,Desktop,2023-01-20,8.09.00 PM,2023-01-20,8.14.09 PM,309,7,Sports,Cricket Bat
SES001858,CUST0198,Tablet,2023-02-03,12.39.00 PM,2023-02-03,12.47.15 PM,495,8,Groceries,Oil
SES001859,CUST0401,Desktop,2023-12-02,4.46.00 PM,2023-12-02,5.00.52 PM,892,10,Beauty,Shampoo
SES001860,CUST0096,Mobile,2023-12-25,9.45.00 AM,2023-12-25,9.50.54 AM,354,2,Electronics,Laptop
SES001861,CUST0055,Desktop,2023-05-29,11.11.00 AM,2023-05-29,11.12.22 AM,82,6,Sports,Tennis Racket
SES001862,CUST0115,Desktop,2023-12-22,6.34.00 AM,2023-12-22,6.44.49 AM,649,9,Beauty,Shampoo
SES001863,CUST0445,Tablet,2023-06-12,12.40.00 AM,2023-06-12,12.41.18 AM,78,1,Fashion,Shoes
SES001864,CUST0076,Mobile,2023-09-09,4.06.00 AM,2023-09-09,4.10.05 AM,245,12,Fashion,Jeans
SES001865,CUST0305,Mobile,2023-01-10,7.17.00 AM,2023-01-10,7.17.35 AM,35,10,Groceries,Rice
SES001866,CUST0102,Tablet,2023-09-01,12.57.00 PM,2023-09-01,1.10.22 PM,802,8,Fashion,T-shirt
SES001867,CUST0105,Desktop,2023-04-16,6.30.00 AM,2023-04-16,6.37.01 AM,421,8,Sports,Cricket Bat
SES001868,CUST0174,Mobile,2023-10-24,4.06.00 PM,2023-10-24,4.11.22 PM,322,4,Electronics,Laptop
SES001869,CUST0393,Tablet,2023-02-20,5.56.00 AM,2023-02-20,6.05.58 AM,598,14,Groceries,Snacks
SES001870,CUST0228,Desktop,2023-04-19,10.36.00 PM,2023-04-19,10.38.27 PM,147,3,Sports,Cricket Bat
SES001871,CUST0482,Tablet,2023-09-21,4.34.00 PM,2023-09-21,4.43.11 PM,551,5,Groceries,Juice
SES001872,CUST0432,Tablet,2023-12-22,5.07.00 AM,2023-12-22,5.12.42 AM,342,3,Fashion,Jacket
SES001873,CUST0078,Tablet,2023-11-17,2.58.00 AM,2023-11-17,3.04.33 AM,393,4,Electronics,Keyboard
SES001874,CUST0061,Mobile,2023-12-19,7.59.00 AM,2023-12-19,8.07.54 AM,534,15,Groceries,Snacks
SES001875,CUST0134,Mobile,2023-02-05,10.34.00 AM,2023-02-05,10.39.03 AM,303,12,Beauty,Perfume
SES001876,CUST0003,Tablet,2023-01-29,9.40.00 AM,2023-01-29,9.51.10 AM,670,4,Sports,Cricket Bat
SES001877,CUST0080,Desktop,2023-07-11,1.09.00 AM,2023-07-11,1.23.56 AM,896,8,Beauty,Shampoo
SES001878,CUST0223,Tablet,2023-05-29,1.32.00 PM,2023-05-29,1.34.34 PM,154,5,Fashion,Jacket
SES001879,CUST0199,Mobile,2023-09-12,3.38.00 AM,2023-09-12,3.41.52 AM,232,12,Sports,Cricket Bat
SES001880,CUST0280,Mobile,2023-02-27,8.15.00 PM,2023-02-27,8.22.54 PM,474,4,Groceries,Juice
SES001881,CUST0458,Tablet,2023-08-06,12.38.00 AM,2023-08-06,12.41.31 AM,211,10,Sports,Football
SES001882,CUST0370,Desktop,2023-03-09,3.53.00 AM,2023-03-09,3.54.47 AM,107,8,Fashion,Jeans
SES001883,CUST0298,Tablet,2023-08-14,6.29.00 PM,2023-08-14,6.32.56 PM,236,13,Sports,Football
SES001884,CUST0450,Desktop,2023-05-09,11.53.00 AM,2023-05-09,11.59.31 AM,391,9,Groceries,Oil
SES001885,CUST0499,Desktop,2023-05-08,7.45.00 PM,2023-05-08,7.59.36 PM,876,14,Beauty,Perfume
SES001886,CUST0374,Tablet,2023-02-24,2.42.00 AM,2023-02-24,2.55.11 AM,791,11,Electronics,Laptop
SES001887,CUST0162,Tablet,2023-12-23,3.59.00 PM,2023-12-23,4.00.09 PM,69,4,Fashion,Jacket
SES001888,CUST0189,Desktop,2023-07-09,7.09.00 PM,2023-07-09,7.18.40 PM,580,12,Sports,Tennis Racket
SES001889,CUST0146,Desktop,2023-03-04,10.24.00 AM,2023-03-04,10.37.14 AM,794,14,Electronics,Mouse
SES001890,CUST0410,Tablet,2023-06-19,7.14.00 AM,2023-06-19,7.21.24 AM,444,12,Fashion,T-shirt
SES001891,CUST0229,Tablet,2023-01-20,9.18.00 PM,2023-01-20,9.26.09 PM,489,2,Sports,Football
SES001892,CUST0325,Mobile,2023-07-28,1.23.00 PM,2023-07-28,1.29.34 PM,394,3,Electronics,Smartphone
SES001893,CUST0036,Desktop,2023-01-12,2.25.00 AM,2023-01-12,2.29.18 AM,258,14,Beauty,Shampoo
SES001894,CUST0281,Mobile,2023-12-07,6.46.00 AM,2023-12-07,6.48.34 AM,154,1,Fashion,Jacket
SES001895,CUST0167,Tablet,2023-10-01,12.00.00 AM,2023-10-01,12.13.22 AM,802,7,Groceries,Oil
SES001896,CUST0324,Mobile,2023-05-19,4.27.00 AM,2023-05-19,4.28.47 AM,107,9,Electronics,Laptop
SES001897,CUST0335,Mobile,2023-05-04,6.31.00 AM,2023-05-04,6.34.04 AM,184,11,Fashion,Jeans
SES001898,CUST0144,Tablet,2023-03-21,5.06.00 AM,2023-03-21,5.18.16 AM,736,9,Beauty,Perfume
SES001899,CUST0229,Tablet,2023-01-22,8.14.00 AM,2023-01-22,8.14.57 AM,57,9,Electronics,Headphones
SES001900,CUST0376,Desktop,2023-08-03,8.32.00 AM,2023-08-03,8.36.03 AM,243,9,Electronics,Laptop
SES001901,CUST0431,Tablet,2023-12-02,5.45.00 AM,2023-12-02,5.51.58 AM,418,7,Electronics,Headphones
SES001902,CUST0152,Desktop,2023-06-22,5.10.00 PM,2023-06-22,5.14.39 PM,279,4,Electronics,Headphones
SES001903,CUST0076,Tablet,2023-02-10,5.25.00 AM,2023-02-10,5.25.33 AM,33,10,Beauty,Perfume
SES001904,CUST0156,Mobile,2023-01-11,10.25.00 PM,2023-01-11,10.28.41 PM,221,12,Electronics,Keyboard
SES001905,CUST0005,Tablet,2023-01-18,7.12.00 PM,2023-01-18,7.22.48 PM,648,5,Sports,Cricket Bat
SES001906,CUST0411,Mobile,2023-10-11,5.46.00 PM,2023-10-11,5.48.06 PM,126,9,Electronics,Headphones
SES001907,CUST0103,Desktop,2023-05-31,10.04.00 PM,2023-05-31,10.05.20 PM,80,14,Sports,Tennis Racket
SES001908,CUST0194,Mobile,2023-10-10,2.05.00 PM,2023-10-10,2.20.00 PM,900,6,Sports,Tennis Racket
